SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LTM7203,Polar Camel 20 oz. Red Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7204,Polar Camel 20 oz. Royal Blue Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7205,Polar Camel 20 oz. Pink Ringneck Tumbler with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7206,Polar Camel 20 oz. Teal Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7207,Polar Camel 20 oz. Light Blue Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7208,Polar Camel 20 oz. Light Purple Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7209,Polar Camel 20 oz. Purple Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7210,Polar Camel 20 oz. Dark Gray Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7211,Polar Camel 20 oz. Navy Blue Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7212,Polar Camel 20 oz. Orange Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7213,Polar Camel 20 oz. Maroon Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
